InventoryID,Glottocode,LanguageName,Macroarea,Source,n_segments
2272,swis1247,Zurich German,Eurasia,ea,55
2185,swis1247,Swiss German,Eurasia,ph,56
2985,sydn1236,Dharuk,Australia,er,19
2986,sydn1236,Eora,Australia,er,19
85,taba1266,Chontal,North America,spa,37
2049,taca1256,Tacana,South America,saphon,22
583,taca1256,TACANA,South America,upsid,22
1648,tach1250,Tachelhit,Africa,ph,37
2229,tach1250,Tashlhiyt Berber,Africa,ph,74
123,tach1250,Shilha,Africa,spa,49
542,tach1250,SHILHA,Africa,upsid,31
1372,tada1238,Tadaksahak,Africa,ph,70
2513,taga1270,Tagalog,Papunesia,ea,26
1666,taga1270,Tagalog,Papunesia,ph,24
37,taga1270,Tagalog,Papunesia,spa,28
573,taga1270,TAGALOG,Papunesia,upsid,23
1041,tagw1240,Tagwana,Africa,ph,45
575,taha1241,TAMASHEQ,Africa,upsid,37
2582,taid1248,Tay Yo,Eurasia,ea,34
2471,taid1249,Tay Daeng,Eurasia,ea,35
2572,tain1252,Tai Nuea,Eurasia,ea,29
2266,taji1245,Tajik,Eurasia,ea,29
2219,taji1245,Bukharan Tajik,Eurasia,ph,29
580,talo1250,JOMANG,Africa,upsid,21
581,tama1331,TAMA,Africa,upsid,30
825,tama1365,Tamasheq,Africa,aa,43
2611,tami1289,Tamil,Eurasia,ea,36
1058,tami1289,Tamil,Eurasia,ph,33
1788,tami1289,Tamil,Eurasia,ra,43
54,tamn1235,Asmat,Papunesia,spa,19
582,tamn1235,ASMAT,Papunesia,upsid,17
586,tamp1252,TAMPULMA,Africa,upsid,33
1168,tana1290,Tanacross,North America,ph,54
1789,tang1336,Tangkul Naga,Eurasia,ra,40
2062,tani1257,Tanimuca-Retuarã,South America,saphon,21
1038,tapi1253,Tapiete,South America,ph,27
2104,tapi1253,Tapieté,South America,saphon,27
2105,tapi1254,Tapirapé,South America,saphon,23
1831,tari1256,Tariana,South America,saphon,38
826,taro1263,Tarok,Africa,aa,37
631,taro1263,TAROK,Africa,upsid,32
1001,taro1264,Sedik,Papunesia,ph,43
1790,tase1235,Tangsa,Eurasia,ra,29
2609,tata1255,Tatar,Eurasia,ea,43
1066,tata1257,Tatana''; Tatanaq; Tatana',Papunesia,ph,21
1040,tatu1247,Tatuyo,South America,ph,17
2063,tatu1247,Tatuyo,South America,saphon,17
2365,taus1251,Tausug,Papunesia,ea,23
2212,taus1251,Tausug (Suluk),Papunesia,ph,23
1936,taus1253,Taushiro,South America,saphon,17
824,tawa1286,Tamajaq,Africa,aa,37
828,teda1241,Teda,Africa,aa,35
293,tedi1235,TIDDIM CHIN,Eurasia,upsid,26
1386,teee1242,Tee,Africa,ph,38
827,teen1242,Téén,Africa,aa,38
1908,tehu1242,Tehuelche,South America,saphon,31
567,tehu1242,TEHUELCHE,South America,upsid,35
415,teke1280,TEKE,Africa,upsid,28
55,tele1256,Telefol,Papunesia,spa,27
2387,telu1262,Telugu,Eurasia,ea,44
1791,telu1262,Telugu,Eurasia,ra,51
8,telu1262,Telugu,Eurasia,spa,68
568,telu1262,TELUGU,Eurasia,upsid,43
2106,temb1276,Tembé,South America,saphon,21
2563,temi1246,Temiar,Eurasia,ea,49
829,temm1241,Tem,Africa,aa,36
2041,tena1240,Tena Quechua,South America,saphon,24
1700,teng1272,Tengger,Papunesia,ph,42
2107,tenh1241,Tenharim,South America,saphon,26
757,tepo1239,Kroumen Tépo,Africa,aa,39
2214,tera1251,Tera,Africa,ph,53
595,tera1251,TERA,Africa,upsid,48
1832,tere1279,Terêna,South America,saphon,23
1044,tern1247,Ternate,Papunesia,ph,25
2494,ters1235,Ter Saami,Eurasia,ea,69
1426,tese1238,These,Africa,ph,47
1680,tetu1245,Tetun,Papunesia,ph,18
571,tetu1245,TETUN,Papunesia,upsid,19
93,tewa1260,Tewa,North America,spa,57
1136,texi1237,Texistepec Popoluca,North America,ph,29
1792,thad1238,Thaadou,Eurasia,ra,34
2215,thai1261,Thai,Eurasia,ph,47
27,thai1261,Thai,Eurasia,spa,45
574,thai1261,THAI,Eurasia,upsid,30
2294,thak1245,Thakali,Eurasia,ea,29
2881,thay1248,Awu Alaya,Australia,er,31
2923,thay1249,Thaayorre,Australia,er,26
2746,thii1234,Thiin,Australia,er,26
1220,thul1246,Thulung; Thulung Rai,Eurasia,ph,38
2993,thur1254,Dharawal,Australia,er,25
2994,thur1254,Dharumba,Australia,er,25
1528,tiag1235,"Aizi, Tiagba",Africa,ph,32
2380,tibe1272,Lhasa Tibetan,Eurasia,ea,50
2411,tibe1272,Drokpa Tibetan,Eurasia,ea,42
2421,tibe1272,Dingri Tibetan,Eurasia,ea,41
2558,tibe1272,Shigatse Tibetan,Eurasia,ea,56
1067,tibe1272,Tibetan,Eurasia,ph,34
1937,ticu1245,Ticuna,South America,saphon,33
115,ticu1245,Ticuna,South America,spa,38
565,ticu1245,TICUNA,South America,upsid,29
1450,tiey1235,Tigemaxo Bozo,Africa,ph,36
572,tiga1245,TIGAK,Papunesia,upsid,17
1630,tigo1236,Mbembe,Africa,ph,116
130,tigr1270,Tigre,Africa,spa,54
576,tigr1270,TIGRE,Africa,upsid,33
1350,tigr1271,Tigrinya,Africa,ph,66
832,tika1246,Tikar,Africa,aa,46
1056,tilq1235,Tilquiapan Zapotec,North America,ph,30
831,timn1235,Themne,Africa,aa,30
2213,timn1235,Temne,Africa,ph,36
569,timn1235,TEMNE,Africa,upsid,25
1938,tini1245,Tinigua,South America,saphon,40
1170,tinp1237,Tinputz,Papunesia,ph,26
1375,tira1254,Tira,Africa,ph,42
578,tiru1241,TIRURAY,Papunesia,upsid,22
1331,tivv1240,Tiv,Africa,ph,40
3005,tiwi1244,Tiwi,Australia,er,22
1218,tiwi1244,Tiwi,Australia,ph,18
577,tiwi1244,TIWI,Australia,upsid,26
1158,tlac1235,Tepehua,North America,ph,34
579,tlin1245,TLINGIT,North America,upsid,48
589,toar1246,TAORIPI,Papunesia,upsid,14
1045,toba1269,Toba (Argentina),South America,ph,28
1918,toba1269,Toba,South America,saphon,26
1919,toba1269,Toba,South America,saphon,28
2074,toca1235,Asuriní do Tocantins,South America,saphon,16
1429,toch1257,Tocco,Africa,ph,27
1793,toda1252,Toda,Eurasia,ra,53
830,tofi1235,Tɔfin,Africa,aa,41
96,toho1245,Pima,North America,spa,29
509,toho1245,PAPAGO,North America,upsid,24
382,toll1241,TOL,North America,upsid,28
1069,tolo1259,Tolowa; Tolowa-Chetco,North America,ph,31
64,tolo1259,Chasta Costa,North America,spa,44
1328,tong1318,Shanjo,Africa,ph,41
1086,tong1325,Tongan; Tonga,Papunesia,ph,17
590,tonk1249,TONKAWA,North America,upsid,25
833,topo1242,Toposa,Africa,aa,27
699,toro1252,Dogon,Africa,aa,42
313,toro1252,DOGON,Africa,upsid,28
1219,torw1241,Torwali,Eurasia,ph,51
2592,tosk1239,Tosk Albanian,Eurasia,ea,38
169,tosk1239,Albanian,Eurasia,spa,35
215,tosk1239,ALBANIAN,Eurasia,upsid,35
1203,tote1238,Totela,Africa,ph,54
472,toto1305,MIXE,North America,upsid,23
834,tour1242,Toura,Africa,aa,50
1637,tour1242,Toura,Africa,ph,39
2155,trin1274,Trinitario,South America,saphon,30
1884,trio1238,Trió,South America,saphon,24
1939,trum1247,Trumai,South America,saphon,29
588,trum1247,TRUMAI,South America,upsid,24
1608,tsam1247,Ts'amakko,Africa,ph,68
2280,tsha1245,Tshangla,Eurasia,ea,39
1221,tsha1245,Tshangla,Eurasia,ph,37
1441,tsot1241,Lutsootso,Africa,ph,31
593,tsou1248,TSOU,Papunesia,upsid,21
1063,tsuv1239,Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto,Africa,ph,52
1653,tsuv1239,Tsuvaɗi,Africa,ph,55
2064,tuca1252,Tucano,South America,saphon,27
1152,tuka1248,Tukang Besi,Papunesia,ph,29
1573,tuki1240,Tuki,Africa,ph,39
1416,tuli1249,Tulishi,Africa,ph,59
2547,tulu1258,Tulu,Eurasia,ea,35
1795,tulu1258,Tulu,Eurasia,ra,35
566,tulu1258,TULU,Eurasia,upsid,37
1663,tumt1243,Talasa,Africa,ph,55
1265,tune1261,Nen,Africa,ph,26
1649,tuni1251,Tounia,Africa,ph,40
80,tuni1252,Tunica,North America,spa,25
596,tuni1252,TUNICA,North America,upsid,24
2108,tupa1250,Tuparí,South America,saphon,29
2109,tupi1273,Tupinambá,South America,saphon,25
1345,tupu1244,Tupuri,Africa,ph,56
2595,turk1304,Turkmen,Eurasia,ea,37
2501,tuuu1240,Mongghul,Eurasia,ea,35
2556,tuuu1240,Mangghuer,Eurasia,ea,31
462,tuuu1240,MONGUOR,Eurasia,upsid,28
2579,tuvi1240,Tuvan,Eurasia,ea,52
1225,tuvi1240,Tuva; Tuvan,Eurasia,ph,37
599,tuvi1240,TUVA,Eurasia,upsid,29
2065,tuyu1244,Tuyuca,South America,saphon,23
248,twee1234,BANDJALANG,Australia,upsid,16
2911,tyan1235,Thaynakwithi,Australia,er,29
86,tzel1254,Tzeltal,North America,spa,30
600,tzel1254,TZELTAL,North America,upsid,28
1079,tzot1259,"Tzotzil, Chamula",North America,ph,26
1223,tzut1248,Tzutujil,North America,ph,35
1810,ucay1237,Ashéninka,South America,saphon,32
2570,udih1248,Udihe,Eurasia,ea,40
2240,udmu1245,Udmurt,Eurasia,ea,36
2353,udmu1245,Udmurt,Eurasia,ea,36
2400,udmu1245,Udmurt,Eurasia,ea,37
2536,udmu1245,Udmurt,Eurasia,ea,33
1485,uduk1239,Twampa,Africa,ph,28
2612,uigh1240,Uyghur,Eurasia,ea,43
2503,ukra1253,Ukrainian,Eurasia,ea,41
1035,ukra1253,Ukrainian,Eurasia,ph,30
2924,ulku1238,Olkol,Australia,er,28
1019,ulwa1239,Sumo,North America,ph,28
2644,umbu1235,Umbugarla,Australia,er,25
2929,umbu1256,Umbuygamu,Australia,er,32
1268,umbu1257,umbundu,Africa,ph,30
3011,umii1236,Umiida,Australia,er,25
1975,umot1240,Umotína,South America,saphon,20
2902,umpi1239,Umpila,Australia,er,22
73,unam1242,Delaware,North America,spa,39
3012,ungg1243,Unggumi,Australia,er,24
2541,uppe1395,Upper Sorbian,Eurasia,ea,42
2564,uppe1400,Upper Saxon,Eurasia,ea,35
2232,uppe1400,Upper Saxon,Eurasia,ph,35
283,uppe1439,UPPER CHEHALIS,North America,upsid,34
1553,uppe1455,Kriyol,Africa,ph,28
1796,ural1274,Urali,Eurasia,ra,46
1940,urar1246,Urarina,South America,saphon,21
2466,urdu1245,Urdu,Eurasia,ea,58
1797,urdu1245,Urdu,Eurasia,ra,54
983,urii1240,Urii,Papunesia,ph,24
2650,urni1239,Urningangg,Australia,er,23
2088,urub1250,Kaapor,South America,saphon,26
2110,urue1240,Uru-Eu-Wau-Wau,South America,saphon,26
2127,uruu1244,Uru,South America,saphon,33
616,usan1239,USAN,Papunesia,upsid,20
870,usar1243,Usarufa,Papunesia,ph,22
1084,utes1238,Southern Ute; Ute; Ute-Southern Paiute,North America,ph,37
1798,vaag1238,Vaagri Boli,Eurasia,ra,37
2434,vach1239,Eastern Khanty,Eurasia,ea,30
836,vagl1239,Vagala,Africa,aa,54
1034,vaii1241,Vai,Africa,ph,43
1595,vame1236,Vame,Africa,ph,46
604,vani1248,VANIMO,Papunesia,upsid,28
2404,varl1238,Varli,Eurasia,ea,46
661,veng1238,Babungo,Africa,aa,82
2490,veps1250,Veps,Eurasia,ea,44
2462,viet1252,Vietnamese,Eurasia,ea,37
2233,viet1252,Vietnamese,Eurasia,ph,45
15,viet1252,Vietnamese,Eurasia,spa,39
605,viet1252,VIETNAMESE,Eurasia,upsid,36
1941,vile1241,Vilela,South America,saphon,29
2569,vlax1238,Vlax Romani,Eurasia,ea,34
2228,vlax1238,greek Thrace Xoraxane Romane,Eurasia,ph,39
2326,voti1245,Votic,Eurasia,ea,55
837,vute1244,Vute,Africa,aa,59
2716,waal1238,Waalubal,Australia,er,20
838,waam1244,Waama,Africa,aa,41
2781,wadi1260,Wathi Wathi,Australia,er,21
2969,wadi1261,Wadikali,Australia,er,27
2636,wadj1254,Patjtjamalh,Australia,er,22
2947,waga1260,Eastern Wakaya,Australia,er,25
2949,waga1260,Western Wakaya,Australia,er,26
3006,wage1238,Wagiman,Australia,er,27
529,waim1251,RORO,Papunesia,upsid,14
1885,waim1253,Waimiri-Atroarí,South America,saphon,27
2066,waim1255,Waimaha,South America,saphon,22
114,waim1255,Barasano,South America,spa,25
239,waim1255,BARASANO,South America,upsid,23
1886,waiw1244,Waiwai,South America,saphon,20
2771,waja1257,Watjarri,Australia,er,26
2871,waju1234,Wajuk,Australia,er,22
2944,waka1274,Waka Waka,Australia,er,23
2514,wakh1245,Wakhi,Eurasia,ea,50
2907,wala1263,Walangama,Australia,er,28
2859,walm1241,Walmajarri,Australia,er,23
2527,walu1241,Walungge,Eurasia,ea,46
2690,wamb1258,Wambaya,Australia,er,23
1029,wamb1259,Wambon,Papunesia,ph,26
290,wame1240,KONYAGI,Africa,upsid,46
2926,wami1239,Agwamin,Australia,er,21
2680,wand1263,Warndarrang,Australia,er,20
1585,wand1278,Mandara,Africa,ph,52
2589,wane1241,Waneci,Eurasia,ea,30
2955,wang1288,Wangkajunga,Australia,er,23
2764,wang1289,Wangkayutyuru,Australia,er,26
2762,wang1290,Wangkangurru,Australia,er,24
2721,wang1291,Ngiyambaa,Australia,er,21
623,wang1291,NGIYAMBAA,Australia,upsid,18
2957,wanm1242,Warnman,Australia,er,23
839,wann1242,Wan,Africa,aa,36
615,want1252,WANTOAT,Papunesia,upsid,21
2852,wany1244,Wanyjirra,Australia,er,21
2646,wany1247,Waanyi,Australia,er,20
1942,waor1240,Waorani,South America,saphon,32
232,waor1240,AUCA,South America,upsid,21
1833,wapi1253,Wapichana,South America,saphon,22
108,wapi1253,Wapishana,South America,spa,29
608,wapi1253,WAPISHANA,South America,upsid,25
607,wapp1239,WAPPO,North America,upsid,35
2664,wara1290,Warray,Australia,er,21
620,wara1290,WARAY,Australia,upsid,21
1943,wara1303,Warao,South America,saphon,16
609,wara1303,WARAO,South America,upsid,21
3015,ward1246,Wardaman,Australia,er,22
2870,ward1248,Wardandi,Australia,er,22
2747,wari1262,Warriyangga,Australia,er,26
619,wari1266,WARIS,Papunesia,upsid,22
1237,wari1268,Wari; Wari''; Wariʔ; Oro Nao',South America,ph,20
1890,wari1268,Wari',South America,saphon,21
2861,warl1254,Warlpiri,Australia,er,24
2860,warl1255,Warlmanpa,Australia,er,28
2948,warl1256,Warluwarra,Australia,er,33
2733,warr1255,Warrgamay,Australia,er,19
2718,warr1257,Warrnambool,Australia,er,26
2694,warr1258,Warrwa,Australia,er,20
2820,waru1264,Warungu,Australia,er,17
2951,waru1265,Warumungu,Australia,er,28
1030,wash1253,Washo,North America,ph,32
2776,wath1238,Wathawurrung,Australia,er,23
1835,waur1244,Waurá,South America,saphon,26
1647,wawa1246,Wawa,Africa,ph,49
1031,waya1269,Wayana,South America,ph,16
1887,waya1269,Wayana,South America,saphon,16
2111,waya1270,Wayampi,South America,saphon,25
2112,waya1270,Wayampi,South America,saphon,26
2722,wayi1238,Wayilwan,Australia,er,21
2396,wayu1241,Hayu,Eurasia,ea,54
1836,wayu1243,Wayúu,South America,saphon,20
109,wayu1243,Goajiro,South America,spa,46
344,wayu1243,GUAJIRO,South America,upsid,26
1415,wehh1238,Weh,Africa,ph,47
2406,wels1247,Welsh,Eurasia,ea,48
2786,wemb1241,Wemba Wemba,Australia,er,22
840,weno1238,Wobé,Africa,aa,48
3019,werg1234,Piangil,Australia,er,21
2470,west2354,Frisian,Eurasia,ea,51
2345,west2368,Western Balochi,Eurasia,ea,44
2348,west2368,Western Balochi,Eurasia,ea,34
2618,west2368,Western Balochi,Eurasia,ea,33
2622,west2368,Western Balochi,Eurasia,ea,33
2520,west2369,Farsi,Eurasia,ea,29
2205,west2369,Persian,Eurasia,ph,29
172,west2369,Persian,Eurasia,spa,30
516,west2369,FARSI,Eurasia,upsid,30
2273,west2392,Hill Mari,Eurasia,ea,34
2581,west2392,Hill Mari,Eurasia,ea,33
262,west2397,BRUU,Eurasia,upsid,42
2538,west2408,Muria Gondi,Eurasia,ea,26
3018,west2437,Ngardily,Australia,er,24
2710,west2441,Western Arrernte,Australia,er,44
1235,west2441,Arrarnte,Australia,ph,29
2704,west2442,Western Anmatyerre,Australia,er,44
2782,west2443,East Djadjawurung,Australia,er,21
2988,west2443,West Djadjawurung,Australia,er,21
766,west2450,Limba,Africa,aa,24
715,west2454,Fulfulde,Africa,aa,32
1280,west2456,western xwla,Africa,ph,45
1308,west2458,"Banda, West Central",Africa,ph,46
743,west2466,Karaboro,Africa,aa,45
776,west2500,Mande,Africa,aa,27
1081,west2560,"Bajau, West Coast; Land Bajaw; West Coast Bajao",Papunesia,ph,23
469,west2600,WEST MAKIAN,Papunesia,upsid,23
413,west2632,ACOMA,North America,upsid,51
294,west2644,CHATINO,North America,upsid,25
74,wich1260,Wichita,North America,spa,29
611,wich1260,WICHITA,North America,upsid,29
1984,wich1264,Wichí,South America,saphon,28
2896,wikm1247,Wik Mungkan,Australia,er,26
51,wikm1247,Wik-Munkan,Australia,spa,23
612,wikm1247,WIK-MUNKAN,Australia,upsid,18
2897,wikn1245,Wik-Ngathan,Australia,er,28
2899,wikn1246,Kugu Nganhcara,Australia,er,30
613,wint1259,WINTU,North America,upsid,35
2723,wira1262,Wiradjuri,Australia,er,21
2934,wira1265,Wirangu,Australia,er,23
2724,wirr1237,Wiriyaraay,Australia,er,21
614,wiyo1248,WIYOT,North America,upsid,29
1032,woge1237,Wogeo,Papunesia,ph,20
2775,woiw1237,Boonwurrung,Australia,er,23
2777,woiw1237,Woiwurrung,Australia,er,23
1364,wola1242,Welamo,Africa,ph,48
2759,wong1246,Kungardutji,Australia,er,30
2760,wong1246,Wangkumara,Australia,er,30
1340,wong1247,Wongo,Africa,ph,24
2989,wori1245,Katthang,Australia,er,19
3013,worr1237,Worrorra,Australia,er,25
2787,wotj1234,Wotjobaluk,Australia,er,19
1900,woun1238,Woun Meu,South America,saphon,33
17,wuch1236,Wu,Eurasia,spa,41
622,wuch1236,CHANGZHOU,Eurasia,upsid,34
2863,wulg1239,Wulguru,Australia,er,21
2945,wuli1242,Wuli Wuli,Australia,er,23
3010,wuna1249,Wunambal,Australia,er,28
2668,wurr1238,Wurrugu,Australia,er,23
1635,wuzl1236,Ouldeme,Africa,ph,42
2330,wymy1235,Wymysorys,Eurasia,ea,35
1333,xamt1239,Xamtanga,Africa,ph,31
1976,xava1240,Xavánte,South America,saphon,24
1977,xere1240,Xerénte,South America,saphon,27
2113,xeta1241,Xetá,South America,saphon,24
1319,xhos1239,Xhosa,Africa,ph,84
2073,xing1248,Asurini do Xingú,South America,saphon,27
2114,xipa1240,Xipaya,South America,saphon,23
1837,xiri1243,Xiriâna,South America,saphon,24
541,xiri1243,SHIRIANA,South America,upsid,25
1978,xokl1240,Xokleng,South America,saphon,37
1279,xwel1235,xwela,Africa,ph,45
1888,yaba1248,Yabarana,South America,saphon,18
2920,yadh1237,Yadhaykenu,Australia,er,26
632,yaga1260,YAGARIA,Papunesia,upsid,23
2730,yaga1262,Turubul,Australia,er,19
2731,yaga1262,Yagara,Australia,er,19
2418,yagn1238,Yaghnobi,Eurasia,ea,36
2019,yagu1244,Yagua,South America,saphon,23
628,yagu1244,YAGUA,South America,upsid,23
2444,yaku1245,Sakha,Eurasia,ea,40
190,yaku1245,Yakut,Eurasia,spa,49
534,yaku1245,YAKUT,Eurasia,upsid,34
2740,yala1262,Yalarnnga,Australia,er,24
1288,yala1263,yala,Africa,ph,38
895,yalu1240,Jalonke,Africa,ph,33
1944,yama1264,Yahgan,South America,saphon,20
842,yamb1251,Yamba,Africa,aa,38
843,yamb1252,Yambɛta,Africa,aa,28
2020,yame1242,Yameo,South America,saphon,18
2012,yami1256,Saynawa,South America,saphon,17
2016,yami1256,Yaminawa,South America,saphon,22
635,yana1271,YANA,North America,upsid,30
2738,yand1251,Yanda,Australia,er,24
2754,yand1253,Yandruwandha,Australia,er,30
1838,yane1238,Yánesha,South America,saphon,33
112,yane1238,Amuesha,South America,spa,29
217,yane1238,AMUESHA,South America,upsid,26
3016,yang1288,Yangman,Australia,er,22
2965,yank1247,Yankunytjatjara,Australia,er,23
2978,yann1237,Nhangu,Australia,er,31
2135,yano1261,Yanomamö,South America,saphon,19
2149,yano1261,Yanomamɨ of Parawau,South America,saphon,32
2151,yano1261,Yanomamɨ of Venezuela,South America,saphon,33
2134,yano1262,Yanomámi,South America,saphon,20
2146,yano1262,Yanomama of Papiu,South America,saphon,33
2147,yano1262,Yanomae of Demini/Tototopi,South America,saphon,34
1335,yans1239,Yanzi,Africa,ph,42
2950,yany1243,Yanyuwa,Australia,er,24
379,yany1243,YANYUWA,Australia,upsid,32
1267,yaoo1241,yao,Africa,ph,29
844,yaou1238,Yaouré,Africa,aa,45
1024,yape1248,Yapese,Papunesia,ph,44
629,yaqu1251,YAQUI,North America,upsid,22
2970,yard1234,Yardliyawarra,Australia,er,27
637,yare1248,YAREBA,Papunesia,upsid,18
2778,yari1243,Yari-Yari,Australia,er,23
2150,yaro1235,Yãroamë of Serra do Pacu/Ajarani,South America,saphon,29
1839,yavi1244,Yavitero,South America,saphon,21
2756,yawa1258,Yawarrawarrka,Australia,er,30
1006,yawa1260,Shanenawa,South America,ph,18
2017,yawa1260,Yawanawa,South America,saphon,19
1840,yawa1261,Yawalapití,South America,saphon,21
3014,yawi1239,Yawijibaya,Australia,er,25
2696,yawu1244,Yawuru,Australia,er,28
2736,yayg1236,Yaygir,Australia,er,20
1110,yekh1238,Etsako,Africa,ph,36
845,yemb1246,Yemba,Africa,aa,35
1655,yemb1246,Yemba,Africa,ph,27
1479,yems1235,Yemsa,Africa,ph,40
1800,yeru1240,Yerukala,Eurasia,ra,38
639,yess1239,YESSAN-MAYO,Papunesia,upsid,20
853,yeyi1239,Yeyi,Africa,ph,90
2891,yidi1250,Yidiny,Australia,er,19
633,yidi1250,YIDINY,Australia,upsid,16
979,yill1241,Yil,Papunesia,ph,23
2849,yind1247,Yindjibarndi,Australia,er,25
2850,yind1247,Yinhawangka,Australia,er,26
1153,yine1238,Yine,South America,ph,26
1841,yine1238,Yine,South America,saphon,26
2772,ying1247,Yingkarta,Australia,er,26
2842,yinh1234,Ngarla,Australia,er,23
2921,yinw1236,Yinwum,Australia,er,27
2925,yiry1245,Yir Yoront,Australia,er,26
2796,yith1234,Yitha Yitha,Australia,er,23
846,yomm1242,Yom,Africa,aa,38
2267,yong1270,Yongning Na,Eurasia,ea,47
2018,yora1241,Yora,South America,saphon,22
2980,yort1237,Yabula-Yabula,Australia,er,20
2981,yort1237,Yorta Yorta,Australia,er,19
847,yoru1245,Yorouba,Africa,aa,31
848,yoru1245,Yorouba,Africa,aa,32
636,yoru1245,YORUBA,Africa,upsid,29
640,yuca1254,YUCATEC,North America,upsid,30
1074,yuch1247,Euchee; Yuchi,North America,ph,49
78,yuch1247,Yuchi,North America,spa,64
641,yuch1247,YUCHI,North America,upsid,46
1842,yucu1253,Yucuna,South America,saphon,21
630,yucu1253,YUCUNA,South America,upsid,21
2309,yuec1235,Yue Chinese,Eurasia,ea,41
2166,yuec1235,Chinese,Eurasia,ph,48
19,yuec1235,Cantonese,Eurasia,spa,32
642,yuec1235,TAISHAN,Eurasia,upsid,25
2983,yuga1244,Yugambal,Australia,er,16
2712,yugu1249,Bundjalung,Australia,er,20
1993,yuhu1238,Yuhup,South America,saphon,35
1023,yuki1243,Yuki,North America,ph,30
2153,yukp1241,Yukpa,South America,saphon,21
2154,yukp1241,Yukpa,South America,saphon,18
2956,yulp1239,Yulparija,Australia,er,23
643,yulu1243,YULU,Africa,upsid,42
2117,yuqu1240,Yuqui,South America,saphon,40
1026,yura1255,Yuracure,South America,ph,25
1945,yura1255,Yurakaré,South America,saphon,25
1025,yuro1248,Yurok,North America,ph,35
2067,yuru1263,Yurutí,South America,saphon,17
2725,yuwa1242,Yuwaalaraay,Australia,er,21
2726,yuwa1243,Yuwaliyaay,Australia,er,21
2120,yuwa1244,Hoti,South America,saphon,35
1509,zagh1240,Beria,Africa,ph,33
1229,zaiw1241,Zaiwa,Eurasia,ph,32
849,zand1248,Zande,Africa,aa,32
645,zand1248,AZANDE,Africa,upsid,35
2141,zapa1253,Záparo,South America,saphon,22
850,zarm1239,Zarma,Africa,aa,40
1480,zays1236,Zayse,Africa,ph,32
1510,zayy1238,Zway,Africa,ph,37
2420,zhon1235,Zhongu Tibetan,Eurasia,ea,68
1640,zinz1238,Luzinza,Africa,ph,30
2115,zoee1240,Zo'é,South America,saphon,26
1059,zoog1238,San Bartolomé Zoogocho Zapotec,North America,ph,65
851,zulg1242,Zulgo,Africa,aa,34
147,zulu1248,Zulu,Africa,spa,43
647,zulu1248,ZULU,Africa,upsid,37
91,zuni1245,Zuni,North America,spa,54
648,zuni1245,ZUNI,North America,upsid,25
